Filename,Label,Contrast0,Homogeneity0,Dissimilarity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Homogeneity45,Dissimilarity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Homogeneity90,Dissimilarity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Homogeneity135,Dissimilarity135,Entropy135,ASM135,Energy135,Correlation135
92.jpg,Normal,181.15654430651233,0.5845277246659798,5.4014684748045365,6.999335371549994,0.2722135162363533,0.5217408516077242,0.9750008501151941,450.2037944094815,0.565702531174657,8.157685517442147,7.238701199168513,0.2682223077402471,0.5179018321460613,0.937930107058339,361.8849605552827,0.5750476345794271,6.889554794520767,7.118977549174942,0.2701378766737317,0.5197478972287735,0.9500630474575402,481.5652168917821,0.5651440116945151,8.331275538926437,7.249640715288489,0.2679836161581036,0.5176713399040975,0.9336062871346709
93.jpg,Normal,182.3129815924696,0.5845358309465488,5.441398605675348,7.002081501655058,0.2725262738527781,0.5220404906257542,0.9748298465307662,449.9047223317836,0.565874896381881,8.167925980675717,7.237777378385979,0.2685287412931573,0.5181975890460677,0.9379434731947388,362.2897466670699,0.5747421305257338,6.906284399462177,7.116943507613004,0.2704499875091919,0.5200480626915093,0.9499845608715688,483.97225424228236,0.5650818581963994,8.376825303212,7.249509123329577,0.26829492551234596,0.5179719350624568,0.9332444500410518
94.jpg,Normal,183.7703109711399,0.5843589541782798,5.459767918297648,6.993137787855311,0.27342840240856664,0.5229038175501941,0.9746110965605821,449.8787267205541,0.5662160439063413,8.176619268461828,7.225223298006159,0.2694260404395771,0.5190626556010142,0.937904408497522,362.25832849192636,0.5755993920803995,6.903838215509141,7.104306307876215,0.27136089695694443,0.5209231200061526,0.949954296245129,485.67295238605095,0.5657438741168513,8.38152044454495,7.2373956384364915,0.2691599530070773,0.5188062769541992,0.9329638245511095
95.jpg,Normal,185.80829944350145,0.5850556669463061,5.482429519325024,6.993310333203759,0.27388406062747517,0.5233393360215485,0.9742827041780359,449.975892402363,0.5664093984143481,8.204629271487226,7.224616348254321,0.269876799662822,0.5194966791643831,0.9377779866085272,362.1134188478484,0.5758648711684218,6.919367661448351,7.103839485519854,0.2718597549449147,0.5214017212715304,0.9498830641772632,488.37061362356445,0.5660746637597077,8.399634652134536,7.23390826800385,0.2696780138716469,0.5193053185474292,0.9324688202769067
96.jpg,Normal,185.459878761013,0.5848766050134789,5.480319685665594,6.988663618914303,0.2739030989428111,0.523357524970083,0.9742460919326753,448.88961822296216,0.5661779415430119,8.20968822882891,7.2201290838805114,0.2699566561891987,0.5195735329952813,0.9377231255320242,361.02763041217924,0.5757130708689497,6.9155569655090945,7.0983939161174,0.2718361577901633,0.5213790922065856,0.9498683463970569,486.90713500637037,0.5659711731623355,8.393342550005595,7.229318589666613,0.269645399237143,0.5192739154214691,0.9324487506652722
97.jpg,Normal,184.20176431018214,0.5846050679762917,5.474697284736039,6.991471832319526,0.2739441142465324,0.5233967082878268,0.9743358716015489,447.0482496620262,0.5659070928651627,8.19334331593409,7.221973063640603,0.2700019498431211,0.5196171185046939,0.9377727111346046,359.8767964163393,0.5755825198286896,6.896564640411228,7.099580556008622,0.27188154407712306,0.5214226156172391,0.9498623499643516,483.6866433569052,0.5655796804922797,8.36759969516053,7.231848792692216,0.269666817879586,0.5192945386575772,0.9326727965063005
98.jpg,Normal,184.23583888821528,0.5842136870923631,5.472499541340761,6.9933002886924935,0.2739917770131542,0.5234422384687294,0.9742242267516157,445.1742065938713,0.5663558654916405,8.17051864844281,7.223060057213139,0.2700425009377603,0.5196561372078273,0.9377756288003127,357.5329049963297,0.5759925632306746,6.871143438111826,7.099164751130758,0.27198172145369354,0.5215186683654705,0.9499814177543531,481.4370962120968,0.5661742598865814,8.338678237292315,7.231283489388177,0.2696794160078029,0.5193066685570318,0.9327069714725799
99.jpg,Normal,184.83922838185663,0.5843420858284543,5.488919551125545,6.992127224715636,0.2743191794201043,0.5237548848651479,0.974069956980415,444.55414922582884,0.5664136732596384,8.188793701004595,7.220546861772679,0.2703884231027296,0.5199888682488594,0.9376946746336432,356.21860857998723,0.5757812688417301,6.878199149951336,7.096476251010672,0.2722285294566778,0.5217552390313659,0.9500306670614014,479.7603256727696,0.566314394873358,8.328062469123589,7.226141403857383,0.2700206456837463,0.5196351082093533,0.9327604449515043
1.jpg,kidneyStone,143.73222694472062,0.7467986394766151,3.529063723092199,4.4209446725768355,0.49563688211102935,0.704014830888547,0.9626753151538102,424.3605837906473,0.7308946520102017,5.76715009516672,4.601349667523521,0.4857561593124596,0.6969620931675263,0.8899760233661648,367.3452865092931,0.7387625176508414,5.010518590998285,4.511751070313964,0.4905776571777259,0.7004124907350853,0.9046070088793239,434.2111434928497,0.7309785042009714,5.7600039828279375,4.596045634010454,0.48614557160439675,0.6972414012409165,0.8874220685647433
10.jpg,kidneyStone,150.5451015166386,0.7480514561533369,3.6225385273974915,4.380628940268947,0.5009446767007996,0.707774453269401,0.9607191978436933,432.2712765346256,0.7334286584445211,5.849908663033669,4.5530018736377595,0.49125373530394856,0.7008949531163343,0.8873897624625493,374.69369954745326,0.7416045985423421,5.083315496575532,4.462814250982522,0.4966329909882835,0.7047219245832241,0.9022334906093883,447.91706526858013,0.7327682856578628,5.905446134167691,4.555336675847086,0.490887685367881,0.7006337740702206,0.8833139052834225
100.jpg,kidneyStone,82.36050253791495,0.7897311743646639,2.4046943798925153,3.7477022468987027,0.5526601584364128,0.7434111637824743,0.964796396952511,240.20139705346935,0.7722746336352813,4.055043447290747,3.914581513224,0.5427669668188942,0.7367271997278872,0.8974908201052233,202.66126467710976,0.7798683959570976,3.529445939334818,3.841139118812884,0.5471843367244299,0.7397190931187527,0.9133758594977897,245.94778282864684,0.7730388645691443,4.029698875234157,3.9108515121395797,0.5424151906197645,0.7364884185238519,0.8950384726151729
11.jpg,kidneyStone,150.27987402153065,0.7476976736314671,3.6381558830726113,4.38633947884604,0.5008723759884186,0.7077233753299509,0.9604862074350512,431.6004993853333,0.7328484945964651,5.867862025650965,4.554799869694281,0.4915893693121225,0.701134344695881,0.8866978765747227,374.38567147749313,0.7408506834481436,5.100645181017837,4.465021124968393,0.49687862770605373,0.7048961822183843,0.9015610183441386,447.04951344394914,0.7321447233266907,5.925559414983914,4.55790594437907,0.49088154514560545,0.7006293921508042,0.8826422600956902
12.jpg,kidneyStone,150.12614664873263,0.7472518617956033,3.6494924168300003,4.385405679998308,0.5010764486181816,0.7078675360674351,0.9601255461501919,433.28456922268896,0.7321006461804803,5.883969500729633,4.554872457132118,0.4915285936350635,0.7010910023920315,0.8850999188385101,375.37130779109225,0.7412491946100097,5.098451259784952,4.4625192116115775,0.4971566856983504,0.7050933879269826,0.9002990070471831,447.1137748400085,0.7323486686977632,5.933027217267137,4.554909126337531,0.49149538281384153,0.7010673168917815,0.8814326365009916
13.jpg,kidneyStone,150.44627568493655,0.7473658722379023,3.6540255014679466,4.384641150764666,0.5012848449566831,0.7080147208615674,0.9595984869720453,434.7298532098062,0.7322899761223018,5.896484771427853,4.5537136721171665,0.49190773404965454,0.7013613434240973,0.8834412994315488,375.6748104207391,0.7410852095946215,5.1027932363015385,4.459250682967526,0.4977737862484812,0.705530854214386,0.8991146129846691,446.6429050133723,0.7321473647914232,5.927060634724924,4.553929086365399,0.4916880908459356,0.7012047424582464,0.8802472012398126
14.jpg,kidneyStone,151.40527917074746,0.7473928387134889,3.673189823874983,4.379261493025473,0.5019983806537115,0.7085184405883248,0.959010833811422,437.2024999904165,0.7322682158028173,5.917371639967751,4.550794474977308,0.4919408240363752,0.7013849328552583,0.8818266720089633,376.57434105919515,0.741434005501324,5.10733396526437,4.454236666521731,0.4980016670881362,0.7056923317481466,0.8980519811952912,447.594747262753,0.7325769641829929,5.937668743609349,4.547240301171629,0.4922464684472405,0.7016027853759138,0.8790177071802924
15.jpg,kidneyStone,143.3772856531346,0.6704146865683325,4.1177761130138775,5.672945368944675,0.37518880813601013,0.6125265774935894,0.970459257258746,360.8448305574712,0.6530795355799119,6.323547320973797,5.875657783311165,0.37112290450828694,0.6091985755960752,0.9257399255047272,304.28150608488465,0.6610409147114626,5.425425788894532,5.777898349039692,0.37279111083457117,0.6105662214981854,0.9372997651187198,395.4580328659806,0.6527962381383966,6.454658951214198,5.878799073352288,0.37070297171140365,0.6088538180149679,0.9186167003279155
16.jpg,kidneyStone,144.29215462940792,0.6705599193569354,4.125791187622484,5.6761877588662815,0.3754892173681453,0.6127717498123957,0.9701947406009266,364.298673794898,0.6522571305967879,6.377028274248434,5.884337478858491,0.3711952470845694,0.6092579479043088,0.9248377495344643,307.39133210004985,0.6604175403560048,5.489821581458082,5.787561161068107,0.37295105763546926,0.6106971898047913,0.9364973740715236,398.0874307313357,0.6527391743657331,6.508224156617061,5.8872856193932455,0.37092376934718324,0.6090351133942797,0.9178664394681479
17.jpg,kidneyStone,145.14403436888875,0.6701417904684944,4.127086900685112,5.682779906100627,0.3752241272224119,0.6125554074713665,0.9699495660295809,365.57326297003215,0.65192749465043,6.367063545252969,5.8909111878033675,0.37096826629866875,0.609071642993391,0.9244003567545855,308.42481042074445,0.6595708519504905,5.505312805773155,5.796947013892861,0.37273333583537854,0.6105189070253095,0.9361368422835143,399.65996606936295,0.6523785792698097,6.528490623121146,5.897200493014802,0.3707857206537221,0.6089217689110171,0.9173513111739827
18.jpg,kidneyStone,144.83446596747052,0.6702886432770169,4.120103809931674,5.686867551434875,0.37533918660925025,0.612649317806892,0.9699288391284827,365.71646095104194,0.6524073137297405,6.355612915085386,5.893649425181751,0.371158567995333,0.6092278457156509,0.9241565766695167,308.75569119985437,0.6598806460313659,5.496533298679246,5.800390279644628,0.3728441950611406,0.610609691260416,0.9358874542896732,399.6993884061322,0.6521629539297069,6.514941349029788,5.900323923794446,0.370705425073872,0.6088558327501445,0.9171090909034056
19.jpg,kidneyStone,145.57513224682427,0.669947594830991,4.124132369129364,5.692181215179279,0.3754144519328092,0.6127107408335594,0.9696686300410089,367.43996461409586,0.6520109685489123,6.391492832824678,5.903729025547746,0.37123328214824813,0.6092891613579288,0.9235300970336303,309.80798984833723,0.6594990856154231,5.527488992172423,5.810046817098792,0.37295195951018983,0.6106979282019793,0.9354418201227899,401.19302928526605,0.6509278097902942,6.547282677379589,5.909276924043391,0.37086465894652826,0.608986583552157,0.9165055656032228
2.jpg,kidneyStone,144.3834622676161,0.7467978287877434,3.5315939946186345,4.415952208396339,0.49588892611365554,0.7041938128907804,0.9624924070046769,425.6387038958859,0.730695930612725,5.75859467449967,4.597536893032324,0.4860007616941512,0.6971375486187437,0.8896040412835367,368.61584974314894,0.738920718671564,5.0025608488260085,4.509375849373435,0.4908649864543919,0.700617575039616,0.9042418498167835,436.93349060396275,0.7311834765085621,5.770366994611706,4.591947202526928,0.4865442084485936,0.6975272098266803,0.8866745642511997
20.jpg,kidneyStone,145.56461365582632,0.6692341147365025,4.132823966487465,5.696117455109659,0.37535494738291086,0.6126621804737998,0.9695433084294339,365.0883766529591,0.6511475768089002,6.3854841242183085,5.906028610187764,0.3711431287973856,0.6092151744641507,0.9236993639677622,308.8100652825361,0.65855130252822,5.541864145058905,5.814714321777222,0.37287534774039266,0.6106352002140006,0.9353788726326727,402.1463536061742,0.6506294185303478,6.581010336204291,5.914777940778833,0.370862161372925,0.6089845329504888,0.9159545345170994
21.jpg,kidneyStone,146.0364022749541,0.669690201253208,4.140242783757491,5.69181263529851,0.3760747182789401,0.6132493116824023,0.9693775794175242,364.2608790560611,0.6515532446830807,6.380463463298661,5.900246087752104,0.3718044879898182,0.6097577289299564,0.9237059376135212,307.9349123960348,0.6587001812589567,5.531047425391605,5.810605292964988,0.3734483002487985,0.6111041648105489,0.9354210362180011,401.82611509605823,0.6510518125331672,6.5859314264268844,5.910881589330103,0.3714536006259403,0.609469934144368,0.9158379379825349
22.jpg,kidneyStone,146.28963200220602,0.6695868659660165,4.146018071184134,5.688153307501057,0.3762196275356552,0.6133674490349608,0.9692598682432647,363.87604214137303,0.6517073414391565,6.382451047598659,5.896647350973892,0.3719445907888984,0.6098726020972728,0.9236267633550215,308.63476562500193,0.6588216591370221,5.551014401908209,5.808904215382142,0.3736207845173135,0.6112452736155213,0.9351384344927353,403.7057685900304,0.650761640019677,6.615637960945385,5.910075325161322,0.37158858559538543,0.6095806637315405,0.9152669793316799
23.jpg,kidneyStone,146.94377981287153,0.669344293904595,4.15200357754422,5.692136127064093,0.3763872131684458,0.6135040449487239,0.9690629419595747,364.63377131673764,0.6516796509053715,6.401656703214286,5.903421441023656,0.37209346752247857,0.6099946454867277,0.9233201585158275,308.62444960861035,0.6586998186404792,5.563753669276092,5.815458723581518,0.373745475524981,0.6113472626298256,0.9350155078182669,404.77526127733,0.6503115499142866,6.631098226492754,5.915359684286739,0.3715924470044749,0.6095838309900247,0.9148786938758311
24.jpg,kidneyStone,148.9725148299941,0.6696897967580099,4.180165270303495,5.690843628264901,0.37667276835910607,0.6137367256072477,0.9686229559687147,367.46511770404453,0.6516687892630124,6.413873261821181,5.898631052221504,0.3723451638814446,0.6102009209116654,0.9226928150550553,310.72968138453865,0.6588971149568739,5.572598153131295,5.810572754715655,0.3740817856878042,0.6116222573515488,0.9345451170027391,408.84226469720244,0.6508005929573768,6.657614669061499,5.912228836676803,0.37189595453393354,0.6098327266832549,0.9139879051167253
25.jpg,kidneyStone,149.30410270915343,0.6695062111522238,4.193802745841704,5.68696529776858,0.37724334105891594,0.614201384774502,0.9685649046999344,368.93629390204916,0.6527432696612386,6.386073889116592,5.888524679516547,0.3730310648382927,0.6107626910988364,0.9224120179335236,311.7105896832177,0.6593148336826329,5.563703981164608,5.802157097750225,0.37469357787298563,0.6121221919461715,0.9343626410545253,409.82907540947906,0.6507992838022046,6.677256903887523,5.9076720577522535,0.37260888736372844,0.6104169782728266,0.9138121906715058
26.jpg,kidneyStone,148.61317805161778,0.6693975318217332,4.187328002690986,5.693504571534827,0.376696432744137,0.6137560042428399,0.9686664266273927,367.60206570899146,0.6524013477068007,6.364853841705573,5.892760990689089,0.37256496556034585,0.6103810003271284,0.9225836624156502,311.24763025929525,0.6593715303452304,5.548992477984566,5.807138393839436,0.3742462909555901,0.611756725304749,0.9343677166178195,409.63618016168385,0.6502724952610138,6.6841694080523,5.915186511515988,0.3721146921243021,0.6100120426059653,0.9137313530896563
